# license: LicenseRef-Sakura-InHouse
reading	surface	left_id	right_id	word_cost	prediction_cost	flags	annotation
しょうたい	招待	1841	1841	4247	5447	predict	客として来るよう人を招くこと。
じょうたい	上体	1851	1851	5772	6972	predict	人の腰より上の身体部分。
しょうち	招致	1841	1841	6013	-		催しや施設などを自分の地域へ招き寄せること。
しょうちょう	象徴	1841	1841	3962	5162	predict	抽象的な意味や価値を具体的な物で表すこと、またはその物。
しょうてん	商店	1851	1851	4304	5504	predict	商品を販売する店。
しょうてん	昇天	1841	1841	5544	6744	predict	天へ昇ること、または人が死ぬことを婉曲にいう語。
しょうてん	焦点	1851	1851	4409	5609	predict	光線が集まる点、または議論や関心の中心。
しょうどう	衝動	1841	1841	4806	6006	predict	深く考える前に行動へ駆り立てる強い欲求。
しょうにん	商人	1851	1851	5239	6439	predict	商品を売買して利益を得る人。
しょうにん	証人	1851	1851	5336	6536	predict	事実を証言する人、または契約などに立ち会う人。
しょうにん	証人	2040	2040	4478	5678	predict	事実を証言する人、または契約などに立ち会う人。
しょうぶ	勝負	1841	1841	4139	5339	predict	勝ち負けを決めること。
しょうぶ	尚武	1922	1922	6138	-		武道や武勇を尊ぶこと。
しょうめい	照明	1841	1841	4093	5293	predict	光を当てて場所や物を明るくすること、またはその設備。
しょうらい	将来	1909	1909	2617	3817	predict	現在より先の時期や、これからの見通し。
しょうらい	招来	1841	1841	6269	-		ある物事や結果を招き寄せること。
しょく	植	1922	1922	4499	5699	predict	植えることや植物に関する意味を表す語。
しょく	職	1851	1851	4837	6037	predict	仕事や職業、または組織内の役目。
しょく	職	1949	1949	2943	4143	predict	仕事や職業、または組織内の役目。
しょく	食	1851	1851	4136	5336	predict	食べること、または食べ物。
しょく	食	1949	1949	3235	4435	predict	食べること、または食べ物。
しょく	食	2011	2011	3620	4820	predict	食べること、または食べ物。
じりつ	自立	1841	1841	4270	5470	predict	他者の助けに全面的に頼らず、自分の力で生活・行動すること。
しる	汁	1851	1851	5384	6584	predict	食品から出る液体、または具を煮た液状の料理。
しる	知る	837	837	2280	3480	predict	情報・事実・方法などを認識し、理解すること。
しんか	進化	1841	1841	3668	4868	predict	生物や仕組みが世代・時間を経て変化し発達すること。
しんけい	神経	1851	1851	3996	5196	predict	刺激を伝えて体の働きを調節する組織。
しんこう	振興	1841	1841	4375	5575	predict	産業・文化・地域などを盛んにすること。
しんこう	新興	1841	1841	4944	6144	predict	新しく起こり、勢いを増していること。
しんこう	親交	1841	1841	5378	6578	predict	親しい付き合い。
しんし	真摯	1931	1931	3859	5059	predict	まじめで誠実に物事へ向き合うこと。
しんし	紳士	1851	1851	5114	6314	predict	礼儀や品位を備えた男性。
しんし	紳士	1922	1922	5249	6449	predict	礼儀や品位を備えた男性。
しんしゅ	新種	1851	1851	5785	6985	predict	新しく発見・作出された生物の種類。
しんしゅ	進取	1851	1851	6677	-		自ら進んで新しいことに取り組むこと。
しんせい	新生	1841	1841	5682	6882	predict	新しく生まれること、または生まれ変わって再出発すること。
しんせい	新生	1923	1923	4370	5570	predict	新しく生まれること、または生まれ変わって再出発すること。
しんせい	新生	1929	1929	3560	4760	predict	新しく生まれること、または生まれ変わって再出発すること。
しんせい	真正	1931	1931	5634	6834	predict	偽りや模造ではなく、本物であること。
しんせい	神聖	1851	1851	5814	7014	predict	神に関わり、尊く侵してはならないこと。
しんせい	神聖	1931	1931	4092	5292	predict	神に関わり、尊く侵してはならないこと。
しんち	新地	1851	1851	6345	-		新しく開かれた土地や、新しく造成された土地。
しんち	新地	1923	1923	5980	7180	predict	新しく開かれた土地や、新しく造成された土地。
しんち	新地	1924	1924	5551	6751	predict	新しく開かれた土地や、新しく造成された土地。
しんちょう	慎重	1931	1931	3257	4457	predict	注意深く、軽率に判断や行動をしないこと。
しんちょう	新潮	1920	1920	3583	4783	predict	新しい時代の風潮や傾向。
しんちょう	新調	1841	1841	5314	6514	predict	衣服や道具などを新しく作ったり買いそろえたりすること。
しんちょう	身長	1851	1851	4361	5561	predict	人の体の足元から頭頂までの高さ。
しんどう	振動	1841	1841	4264	5464	predict	物体が一定の位置の周りを繰り返し動くこと。
しんどう	神童	1923	1923	6094	-		幼いころから非常に優れた才能を示す子供。
しんにゅう	侵入	1841	1841	4299	5499	predict	許可なく、または害を与える目的で中へ入り込むこと。
しんにゅう	新入	1841	1841	4781	5981	predict	新しく組織・学校などに入ること。
しんぱん	審判	1841	1841	4660	5860	predict	競技で規則に基づき判定する人、またはその判定。
しんらい	信頼	1841	1841	3420	4620	predict	相手や情報を確かなものとして信じ、頼りにすること。
しんろ	進路	1851	1851	4613	5813	predict	進む方向、または将来選ぶ学校・職業などの道。
しんろ	針路	1851	1851	6638	-		船舶や航空機が進むべき方向。
すすめる	勧める	680	680	3746	4946	predict	相手にある行動をするよう働きかけること。
すすめる	進める	680	680	2441	3641	predict	物事を先の段階へ移したり、前方へ動かしたりすること。
すすめる	薦める	680	680	4686	5886	predict	人や物を適任・適切なものとして推薦すること。
すむ	済む	837	837	3086	4286	predict	物事が終わること、または問題なく用が足りること。
すむ	住む	837	837	2785	3985	predict	場所を生活の拠点として暮らすこと。
すむ	澄む	837	837	5345	6545	predict	濁りがなく透明になること、または音が明瞭になること。
せいか	成果	1851	1851	3859	5059	predict	取り組みや活動によって得られたよい結果。
せいか	製菓	1851	1851	5405	6605	predict	菓子を製造すること。
せいかい	政界	1851	1851	5779	6979	predict	政治家や政治活動を中心とする社会。
せいかつ	生活	1841	1841	2912	4112	predict	生きていくための日々の活動や暮らし。
せいかん	生還	1841	1841	5537	6737	predict	危険な場所や状況から生きて帰ること。
せいかん	製缶	1851	1851	6109	-		金属板を加工して缶・容器・構造物などを作ること。
せいかん	静観	1841	1841	6129	-		行動を急がず、成り行きを静かに見守ること。
せいき	世紀	1851	1851	4801	6001	predict	百年を一単位として数える時代区分。
せいき	世紀	1922	1922	5402	6602	predict	百年を一単位として数える時代区分。
せいき	世紀	2011	2011	2905	4105	predict	百年を一単位として数える時代区分。
せいき	正規	1851	1851	4438	5638	predict	正式な規則や手続きに従っていること。
せいき	正規	1931	1931	5400	6600	predict	正式な規則や手続きに従っていること。
せいけい	生計	1851	1851	5370	6570	predict	生活を維持するための収入や暮らしの手段。
せいけん	政権	1851	1851	4469	5669	predict	国家の政治を担い、統治を行う権力や組織。
せいけん	聖剣	1851	1851	5833	7033	predict	神聖な力や由来を持つとされる剣。
せいこう	精巧	1931	1931	4208	5408	predict	作りが細かく、よくできていること。
せいさく	政策	1841	1841	3904	5104	predict	政府や組織が目的を達成するために定める方針や施策。
せいじ	政治	1841	1841	3777	4977	predict	社会や国家の方針を決め、公共の仕組みを運営すること。
せいし	静止	1841	1841	4866	6066	predict	動かず止まっていること。
せいしき	正式	1931	1931	3275	4475	predict	定められた手続きや形式に従い、公に認められていること。
せいしん	清新	1924	1924	5883	7083	predict	新鮮で、清らかな印象があること。
せいしん	清新	1931	1931	5743	6943	predict	新鮮で、清らかな印象があること。
せいせい	生成	1841	1841	3604	4804	predict	新しい物質・データ・状態などが作り出されること。
せいそう	成層	1851	1851	6832	-		性質の異なる層が重なって形成されること。
せいそう	清掃	1841	1841	4046	5246	predict	汚れやごみを取り除き、場所をきれいにすること。
せいち	整地	1841	1841	5603	6803	predict	土地をならし、建設や利用に適した状態にすること。
せいち	聖地	1851	1851	4891	6091	predict	宗教上神聖とされる土地、または特定の文化で重要な場所。
せいちょう	政調	1851	1851	6427	-		政党で政策を調査・立案する部門や活動。
せいちょう	清聴	1841	1841	6303	-		相手が話を聞くことを敬っていう語。
せいど	制度	1851	1851	3456	4656	predict	社会や組織を運営するために定められた仕組みや規則。
せいどう	制動	1841	1841	5417	6617	predict	機械や車両の動きを抑え、速度を落とすこと。
せいとう	正当	1931	1931	3531	4731	predict	道理・法律・基準に照らして正しいこと。
せいどう	正道	1851	1851	6409	-		人として守るべき正しい道や方法。
せいどう	正道	1922	1922	5443	6643	predict	人として守るべき正しい道や方法。
せいとう	製糖	1841	1841	6342	-		サトウキビなどから砂糖を製造すること。
せいふく	征服	1841	1841	5118	6318	predict	武力などで相手を従わせ、支配すること。
せいめい	生命	1851	1851	4261	5461	predict	生物が生きている状態や、その命。
せいめい	声明	1841	1841	4970	6170	predict	立場や方針を公に表明した文書または発言。
せいり	生理	1851	1851	4538	5738	predict	生物の体が生命を維持する働き、または月経を指す語。
せつ	節	1851	1851	5285	6485	predict	文章や音楽などの区切り、または季節・関節などを表す語。
せつ	節	1922	1922	4868	6068	predict	文章や音楽などの区切り、または季節・関節などを表す語。
せつ	節	2011	2011	3382	4582	predict	文章や音楽などの区切り、または季節・関節などを表す語。
せつ	説	1851	1851	4621	5821	predict	意見・主張・理論、または物事を説明する考え。
せつ	説	1923	1923	5275	6475	predict	意見・主張・理論、または物事を説明する考え。
せつ	説	1949	1949	3562	4762	predict	意見・主張・理論、または物事を説明する考え。
せんか	戦果	1851	1851	5913	7113	predict	戦闘で得た成果。
せんか	戦火	1851	1851	6049	-		戦争による火災や被害。
せんきょ	占拠	1841	1841	5371	6571	predict	場所を占有し、他者が使えないよう支配すること。
せんきょ	選挙	1841	1841	3956	5156	predict	投票によって代表者や役職者を選ぶこと。
せんこう	先行	1841	1841	4106	5306	predict	他より先に進むこと、または先立って行うこと。
せんこう	専攻	1841	1841	4544	5744	predict	特定の学問分野を中心に学ぶこと、またはその分野。
せんこう	閃光	1851	1851	5546	6746	predict	瞬間的に鋭く光る光。
せんせい	先制	1841	1841	4833	6033	predict	相手より先に攻撃したり得点したりすること。
せんせい	先生	1841	1841	3188	4388	predict	学問や技能を教える人、または専門家への敬称。
せんせい	先生	2040	2040	992	2192	predict	学問や技能を教える人、または専門家への敬称。
せんせん	宣戦	1841	1841	5704	6904	predict	相手国に戦争を始める意思を公式に示すこと。
せんせん	戦線	1851	1851	5124	6324	predict	戦闘が行われる地域や、対立・活動の最前線。
せんたく	洗濯	1841	1841	4033	5233	predict	衣類などを水や洗剤で洗って汚れを落とすこと。
せんとう	先頭	1841	1841	4501	5701	predict	列や集団のいちばん前。
せんとう	戦闘	1841	1841	3678	4878	predict	武器などを用いて敵と戦うこと。
せんとう	銭湯	1851	1851	5094	6294	predict	料金を払って利用する公衆浴場。
せんもん	専門	1851	1851	3511	4711	predict	特定の分野を中心に深く研究・担当すること。
そうき	想起	1841	1841	5197	6397	predict	過去の経験や知識を思い出すこと。
そうき	早期	1909	1909	3219	4419	predict	通常より早い時期、または物事の初期段階。
そうき	早期	1931	1931	3944	5144	predict	通常より早い時期、または物事の初期段階。
そうこう	奏功	1841	1841	6079	-		行動や方策が効果を上げ、成功につながること。
そうしん	痩身	1851	1851	5696	6896	predict	体を細くすること、またはやせた体つき。
そうしん	送信	1841	1841	3685	4885	predict	情報や信号を相手へ送り出すこと。
そうせい	創成	1841	1841	5790	6990	predict	新しいものを初めて作り上げること。
そうせい	創成	1929	1929	5102	6302	predict	新しいものを初めて作り上げること。
そうせい	早世	1841	1841	6477	-		若いうちに亡くなること。
そうぞう	創造	1841	1841	3962	5162	predict	新しいものや価値を作り出すこと。
そうぞう	創造	1922	1922	5038	6238	predict	新しいものや価値を作り出すこと。
そうぞう	想像	1841	1841	3636	4836	predict	実際に見ていない物事を心の中に思い描くこと。
そうたい	相対	1841	1841	4739	5939	predict	他との関係や比較によって成り立つこと。
そうたい	総体	1851	1851	5416	6616	predict	個々の部分を合わせた全体。
そうとう	相当	16	16	3044	4244	predict	程度がかなり大きいこと、または条件に見合うこと。
そうとう	相当	1841	1841	4041	5241	predict	程度がかなり大きいこと、または条件に見合うこと。
そうとう	相当	1931	1931	3968	5168	predict	程度がかなり大きいこと、または条件に見合うこと。
そうとう	総統	1851	1851	5893	7093	predict	国家や政党などの最高指導者に用いられる称号。
そうとう	総統	2040	2040	3615	4815	predict	国家や政党などの最高指導者に用いられる称号。
そくど	速度	1851	1851	3873	5073	predict	単位時間あたりに進む距離や、変化の速さ。
そる	剃る	837	837	4536	5736	predict	刃物で毛を根元近くから取り除くこと。
そる	反る	837	837	4992	6192	predict	まっすぐな物が弓なりに曲がること。
たいおう	大王	1923	1923	6883	-		偉大な王、または王への尊称。
たいおう	大王	2040	2040	4559	5759	predict	偉大な王、または王への尊称。
たいか	大家	1851	1851	5690	6890	predict	ある分野で特に優れた実績と権威を持つ人。
たいかい	退会	1841	1841	4714	5914	predict	会員であることをやめ、団体から抜けること。
たいかい	大会	1851	1851	3423	4623	predict	多くの人が参加する大規模な会合や競技会。
たいき	待機	1841	1841	4351	5551	predict	必要な時にすぐ動ける状態で待つこと。
たいき	大気	1851	1851	4955	6155	predict	地球などの天体を取り巻く気体。
たいき	大気	1922	1922	5283	6483	predict	地球などの天体を取り巻く気体。
たいけい	体系	1851	1851	4555	5755	predict	個々の要素を一定の原理で組み立てた全体的な仕組み。
たいこう	対抗	1841	1841	4450	5650	predict	相手に負けないよう張り合うこと。
たいこう	大綱	1851	1851	6080	-		物事の根本となる大まかな方針や骨組み。
たいこう	大綱	1922	1922	6068	-		物事の根本となる大まかな方針や骨組み。
たいしょう	大将	1851	1851	5104	6304	predict	軍隊などの高位の指揮官、または集団の中心人物。
たいしょう	大将	1923	1923	5446	6646	predict	軍隊などの高位の指揮官、または集団の中心人物。
たいしょう	大将	2040	2040	3452	4652	predict	軍隊などの高位の指揮官、または集団の中心人物。
たいしょう	大賞	1851	1851	4704	5904	predict	複数の賞の中で最も優れたものに与える賞。
たいせい	耐性	1851	1851	4437	5637	predict	薬品・病気・環境・負荷などに耐えられる性質。
たいせい	大勢	1851	1851	5017	6217	predict	物事全体の成り行きや支配的な傾向。
たいせん	大戦	1841	1841	4490	5690	predict	規模の大きな戦争。
たいとう	対等	1851	1851	6241	-		地位・権利・力などに上下の差がないこと。
たいとう	対等	1931	1931	4349	5549	predict	地位・権利・力などに上下の差がないこと。
たいとう	台頭	1841	1841	5084	6284	predict	新しい勢力や人物が力を付け、目立ってくること。
たいよう	太陽	1851	1851	4123	5323	predict	地球が公転し、光と熱を受ける恒星。
たいよう	太陽	1922	1922	4434	5634	predict	地球が公転し、光と熱を受ける恒星。
たいよう	太陽	1923	1923	4592	5792	predict	地球が公転し、光と熱を受ける恒星。
たいよう	太陽	1924	1924	5946	7146	predict	地球が公転し、光と熱を受ける恒星。
たいよう	大洋	1922	1922	5355	6555	predict	広大な海洋。
たいよう	大洋	1929	1929	4145	5345	predict	広大な海洋。
たえる	堪える	680	680	5001	6201	predict	苦痛・困難・感情などをこらえて持ちこたえること。
たえる	耐える	680	680	3395	4595	predict	外からの力・環境・負荷などに屈せず持ちこたえること。
たつ	経つ	837	837	3231	4431	predict	時間が過ぎること。
たつ	立つ	837	837	2905	4105	predict	体や物が直立すること、またはある場所・立場に身を置くこと。
たまる	貯まる	837	837	3752	4952	predict	金銭や資源などが蓄積されること。
たんい	単位	1851	1851	4023	5223	predict	数量を測る基準、または学習・組織などのまとまり。
たんか	担架	1851	1851	6439	-		病人や負傷者を寝かせて運ぶための器具。
たんき	短期	1851	1851	4456	5656	predict	期間が短いこと、または短い期間。
たんこう	単行	1841	1841	5261	6461	predict	一つの行為を単独で行うこと、または一冊で刊行すること。
たんこう	探鉱	1851	1851	6710	-		地下資源や鉱床を探すこと。
たんじゅん	単純	1851	1851	6400	-		構造や考えが込み入らず、要素が少ないこと。
たんじゅん	単純	1931	1931	3078	4278	predict	構造や考えが込み入らず、要素が少ないこと。
ちか	地下	1851	1851	4384	5584	predict	地面より下の部分や空間。
ちょうこう	兆候	1851	1851	5111	6311	predict	物事が起こりそうだと示す前触れ。
ちょうこう	聴講	1841	1841	5623	6823	predict	講義を聴いて学ぶこと。
ちょうし	調子	1851	1851	4322	5522	predict	物事の進み具合、体の具合、音の高低などの状態。
ちょうし	銚子	1851	1851	5884	7084	predict	酒を注ぐための細長い器、または千葉県の市名。
ちょうし	銚子	1923	1923	4688	5888	predict	酒を注ぐための細長い器、または千葉県の市名。
ちょうし	銚子	1924	1924	4584	5784	predict	酒を注ぐための細長い器、または千葉県の市名。
ちょうしゅう	聴衆	1851	1851	5520	6720	predict	講演や演奏などを聴くために集まった人々。
ちょうせい	調製	1841	1841	5291	6491	predict	注文や基準に合わせて薬品・食品などを作り整えること。
ちょうせん	挑戦	1841	1841	3476	4676	predict	困難な課題や相手に立ち向かうこと。
ちょうせん	朝鮮	1928	1928	2634	3834	predict	朝鮮半島と、その地域の歴史・文化を指す名称。
ちょうてい	調停	1841	1841	5066	6266	predict	第三者が間に入り、争う当事者の合意を図ること。
ちょうり	調理	1841	1841	3893	5093	predict	食材を加工・加熱して料理を作ること。
つうか	通貨	1851	1851	4387	5587	predict	支払い・交換の手段として社会で流通する貨幣。
つうか	通過	1841	1841	4112	5312	predict	ある地点や段階を通り過ぎること。
つぐ	継ぐ	837	837	3831	5031	predict	役目・技術・家系などを後から受け継ぐこと。
つぐ	接ぐ	837	837	5950	7150	predict	切れた物をつなぎ合わせること、または植物を接ぎ木すること。
つく	着く	723	723	2613	3813	predict	目的の場所へ到達すること、または物が接触すること。
つぐ	注ぐ	837	837	5141	6341	predict	液体を容器へ流し入れること、または力や注意を集中すること。
つく	付く	723	723	2253	3453	predict	物が接した状態になること、または性質・機能などが加わること。
つける	着ける	680	680	4056	5256	predict	衣服・装具などを身に装うこと、または物を所定の位置へ接触させること。
つける	付ける	680	680	3102	4302	predict	物を接着すること、または機能・名称・記録などを加えること。
つとめる	勤める	680	680	3789	4989	predict	会社や官庁などに所属して働くこと。
つとめる	努める	680	680	3434	4634	predict	目標のために力を尽くすこと。
つとめる	務める	680	680	2764	3964	predict	役目や任務を引き受けて果たすこと。
ていき	定期	1909	1909	2576	3776	predict	期間や日時が一定に決められていること。
ていき	提起	1841	1841	4968	6168	predict	問題・議題・訴えなどを持ち出して示すこと。
ていこう	抵抗	1846	1846	0	1200	predict	外から加わる力・命令・作用などに逆らい、受け入れまいとすること。
ていせい	定性	1851	1851	5954	7154	predict	物質や現象の種類・性質に着目すること。
ていせい	帝政	1851	1851	6414	-		皇帝が統治する政治体制。
てんか	天下	1851	1851	5022	6222	predict	国全体、世界、または支配の及ぶ範囲。
てんか	添加	1841	1841	4331	5531	predict	別の物質や要素を加えること。
てんかい	展開	1841	1841	3215	4415	predict	物事を広げて進めること、または式や構造を広げて表すこと。
てんかい	転回	1841	1841	5983	7183	predict	進む方向を変えること、または軍隊などが向きを変えること。
てんき	天気	1851	1851	4099	5299	predict	ある時刻・場所の晴雨や気温などの大気の状態。
てんき	転機	1841	1841	5185	6385	predict	物事の流れや状態が大きく変わるきっかけ。
てんき	転機	1931	1931	5089	6289	predict	物事の流れや状態が大きく変わるきっかけ。
てんこう	転向	1841	1841	5248	6448	predict	思想・方針・進路などをそれまでと違う方向へ変えること。
てんこう	転校	1841	1841	5284	6484	predict	在籍する学校を別の学校へ移すこと。
でんこう	電光	1841	1841	5683	6883	predict	放電によって生じる鋭い光、特に稲妻。
てんせん	転戦	1841	1841	6191	-		戦場を移しながら各地で戦うこと。
どうい	同位	1851	1851	5887	7087	predict	位置・順位・地位などが同じであること。
とうか	投下	1841	1841	5122	6322	predict	上方から物を落とすこと、または資金・労力を投入すること。
とうか	等価	1851	1851	5929	7129	predict	価値や効果が等しいこと。
とうか	等価	1931	1931	5120	6320	predict	価値や効果が等しいこと。
とうか	透過	1841	1841	4873	6073	predict	光・放射線・液体などが物質を通り抜けること。
とうか	透過	1931	1931	5857	7057	predict	光・放射線・液体などが物質を通り抜けること。
とうき	陶器	1851	1851	5056	6256	predict	陶土を成形し、比較的低温で焼いて作る器物。
とうき	陶器	1923	1923	5769	6969	predict	陶土を成形し、比較的低温で焼いて作る器物。
どうき	動悸	1841	1841	5424	6624	predict	心臓の鼓動を普段より強く、速く感じること。
とうきゅう	投球	1841	1841	5000	6200	predict	野球などで球を投げること、または投げた球。
とうきゅう	等級	1851	1851	4877	6077	predict	品質・能力・程度などによって分けた段階。
とうけい	東経	1851	1851	6510	-		本初子午線から東側の経度。
とうけい	統計	1841	1841	4096	5296	predict	多数のデータを集計・分析して全体の傾向を示すこと。
とうこう	登校	1841	1841	4407	5607	predict	児童・生徒などが学校へ行くこと。
どうこう	動向	1851	1851	4386	5586	predict	物事や人々が今後どの方向へ動くかという傾向。
どうこう	同行	1841	1841	4609	5809	predict	他の人と一緒に行くこと。
どうこう	同行	1851	1851	5953	7153	predict	他の人と一緒に行くこと。
とうし	凍死	1841	1841	6257	-		寒さで体温が下がり、死亡すること。
とうし	投資	1841	1841	3355	4555	predict	将来の利益を得るために資金・時間・労力を投じること。
とうし	闘志	1851	1851	5763	6963	predict	戦いや競争に勝とうとする強い意欲。
どうし	動詞	1851	1851	4958	6158	predict	動作・作用・状態などを表し、活用する品詞。
どうし	同士	1851	1851	3957	5157	predict	共通の立場・性質・関係を持つ者どうし。
どうし	同志	1851	1851	5418	6618	predict	同じ主義・目的を持ち、ともに行動する人。
どうし	同志	2040	2040	4021	5221	predict	同じ主義・目的を持ち、ともに行動する人。
とうしょ	島嶼	1851	1851	6127	-		大小の島々。
とうせい	東征	1841	1841	6155	-		軍隊などが東方へ向かって征討すること。
どうせい	同棲	1841	1841	5092	6292	predict	婚姻届を出さず、恋人などが同じ住居で生活すること。
どうせい	銅製	1851	1851	6313	-		銅を材料として作られていること。
とうせん	当選	1841	1841	4125	5325	predict	選挙・抽選・懸賞などで選ばれること。
どうせん	動線	1851	1949	5854	7054	predict	人や物が空間内を移動する経路。
どうせん	銅線	1851	1851	6077	-		銅で作られた電線や針金。
どうたい	動態	1851	1851	5280	6480	predict	時間とともに変化する状態や動き。
とうちゃく	到着	1841	1841	3654	4854	predict	目的の場所へ着くこと。
とうなん	東南	1851	1851	6095	-		東と南の間の方角。
とうなん	東南	1923	1923	5195	6395	predict	東と南の間の方角。
とうなん	東南	1924	1924	5602	6802	predict	東と南の間の方角。
どうよう	動揺	1841	1841	5012	6212	predict	心や物が揺れ動き、安定を失うこと。
どうよう	同様	1931	1931	2607	3807	predict	前に述べたものと同じような状態であること。
とく	解く	723	723	2581	3781	predict	結び目・問題・暗号・制約などをほどいたり解決したりすること。
とまる	止まる	837	837	3272	4472	predict	動いていた物が動かなくなること、または続いていた物事が中断すること。
とまる	泊まる	837	837	3678	4878	predict	自宅以外の場所で夜を過ごすこと。
とめる	止める	680	680	3156	4356	predict	動きや継続を終わらせること。
とめる	留める	680	680	5848	7048	predict	離れないよう固定すること、または記憶・記録に残すこと。
とる	採る	837	837	4257	5457	predict	必要なものを選び入れること、または資源などを採取すること。
とる	撮る	837	837	2929	4129	predict	写真や映像を撮影すること。
とる	取る	837	837	2417	3617	predict	手に入れること、除くこと、選ぶことなどを広く表す語。
とる	捕る	837	837	4831	6031	predict	動物や犯人などを捕まえること。
ないか	内科	1851	1851	4623	5823	predict	主に薬物療法などで内臓の病気を診療する医学分野。
ないぞう	内臓	1851	1851	4929	6129	predict	体内にある胃・腸・心臓などの器官。
ないぞう	内蔵	1841	1841	4460	5660	predict	機器やソフトウェアの内部に機能や部品を組み込むこと。
なおす	治す	837	837	3646	4846	predict	病気やけがを治療して健康な状態に戻すこと。
なおす	直す	1439	1439	0	1200	predict	誤り・故障・乱れなどを正しい状態に戻すこと。
なおす	直す	837	837	3582	4782	predict	誤り・故障・乱れなどを正しい状態に戻すこと。
なく	泣く	723	723	2586	3786	predict	悲しみ・痛み・喜びなどで涙を流したり声を上げたりすること。
なく	鳴く	723	723	3078	4278	predict	鳥・虫・獣などが声を出すこと。
ならう	倣う	813	813	4540	5740	predict	すでにある手本や方法をまねて従うこと。
のせる	載せる	680	680	3563	4763	predict	文章・写真・荷物などを紙面・媒体・台の上に置くこと。
のせる	乗せる	680	680	3426	4626	predict	人や物を乗り物や台の上に置くこと。
のぼる	昇る	837	837	4070	5270	predict	太陽・煙・地位などが高い方へ上がること。
のぼる	上る	837	837	3786	4986	predict	低い所から高い所へ進むこと、または数量が達すること。
のぼる	登る	837	837	3275	4475	predict	山・階段・高い場所などを自分で進んで上がること。
のる	載る	837	837	4157	5357	predict	文章や写真が媒体に掲載されること、または荷物が台の上に置かれること。
のる	乗る	837	837	2736	3936	predict	乗り物に入ること、または物の上に身を置くこと。
はいけい	拝啓	1851	1851	5883	7083	predict	手紙の冒頭で相手への敬意を表す語。
はいしん	背信	1841	1841	6550	-		信頼や約束を裏切ること。
はいせん	敗戦	1841	1841	5054	6254	predict	戦争や試合に敗れること。
はいせん	配線	1841	1841	4239	5439	predict	電線や通信線を機器・設備へつなぎ配置すること。
はいとう	配当	1841	1841	4499	5699	predict	利益や金品などを持分・条件に応じて分けて渡すこと。
はいる	入る	837	837	2172	3372	predict	外から一定の場所や範囲の中へ移ること。
はいる	這入る	837	837	6607	-		「入る」を表す旧来の表記。
はかる	計る	837	837	4321	5521	predict	時間・数量・程度などを数えたり計算したりすること。
はかる	諮る	837	837	5663	6863	predict	意見や判断を求めて人や会議に相談すること。
はかる	図る	837	837	2775	3975	predict	目的を実現するために工夫し、計画すること。
はかる	測る	837	837	3496	4696	predict	長さ・高さ・速さ・温度などを測定すること。
はかる	謀る	837	837	5688	6888	predict	人を欺く計画や悪事をたくらむこと。
はく	掃く	723	723	4441	5641	predict	ほうきなどでごみを集めて取り除くこと。
はく	吐く	723	723	2912	4112	predict	口から息・言葉・胃の内容物などを外へ出すこと。
はく	履く	723	723	2731	3931	predict	靴・靴下・ズボンなどを足や下半身に身につけること。
はくし	博士	1851	1851	5200	6400	predict	大学院の博士課程修了者などに授与される最高位の学位、またはその取得者。
はくし	博士	2040	2040	3142	4342	predict	大学院の博士課程修了者などに授与される最高位の学位、またはその取得者。
はくし	白紙	1851	1851	5564	6764	predict	何も書かれていない白い紙、または決定前の状態。
はし	橋	1851	1851	4455	5655	predict	川・谷・道路などを越えるために架ける構造物。
はし	橋	1923	1923	4712	5912	predict	川・谷・道路などを越えるために架ける構造物。
はし	端	1851	1851	5370	6570	predict	物の末端や縁の部分。
はし	端	1923	1923	6001	-		物の末端や縁の部分。
はし	箸	1851	1851	5043	6243	predict	食べ物を挟んで口へ運ぶ二本一組の細い道具。
はっせい	発生	1841	1841	3096	4296	predict	現象・問題・生物などが新たに生じること。
はな	花	1851	1851	3424	4624	predict	種子植物の生殖器官、またはその美しい部分。
はな	花	1922	1922	4009	5209	predict	種子植物の生殖器官、またはその美しい部分。
はな	花	1923	1923	4534	5734	predict	種子植物の生殖器官、またはその美しい部分。
はな	花	1924	1924	5447	6647	predict	種子植物の生殖器官、またはその美しい部分。
はな	鼻	1851	1851	4268	5468	predict	顔の中央にあり、呼吸や嗅覚を担う器官。
はなす	放す	837	837	5068	6268	predict	つかんでいた物や拘束していたものを自由にすること。
はなす	離す	837	837	3864	5064	predict	接していたものの間に距離を置くこと。
はなす	話す	837	837	2456	3656	predict	言葉を使って考えや情報を相手に伝えること。
はやい	早い	2425	2425	2265	3465	predict	時期・時刻が前であること、または時間があまり経っていないこと。
はやい	速い	2425	2425	2720	3920	predict	動作や進行の速度が大きいこと。
はる	張る	837	837	3631	4831	predict	布や綱を引き伸ばすこと、または力・範囲を広げること。
はる	貼る	837	837	3266	4466	predict	紙・シール・布などを接着して面に付けること。
ひこう	飛行	1841	1841	4270	5470	predict	航空機や鳥などが空中を飛ぶこと。
はんえい	反映	1841	1841	3901	5101	predict	影響や特徴が別のものに現れること。
はんえい	繁栄	1841	1841	4803	6003	predict	国・都市・事業などが栄えて豊かになること。
はんか	繁華	1931	1931	6470	-		人や店が集まり、にぎわっていること。
はんこう	反抗	1841	1841	5095	6295	predict	権力・命令・相手などに逆らうこと。
はんこう	反攻	1841	1841	6623	-		攻撃された側が態勢を立て直して攻め返すこと。
はんてい	判定	1841	1841	4036	5236	predict	基準に基づいて結果や適否を判断すること。
